part_id,show,part_number,part_brand,subcategory,part_image,rated_refrigerant,nominal_capacity,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,equalizer,external_equalizer_connection,bidirectional,adjustable,configuration,supply_voltage,motor_type,control_steps,step_rate,orfice_size,capillary_tube_length,number_of_headers,spring_type,check_valve,hermetic,balanced_port,applications,element_size,body_type,thermostatic_charge,mesh_strainer,max_operating_pressures,max_differential_pressure_drop,ambient_temperature,refrigerant_temperature,current,drive_frequency,phase_resistance,compatible_oils,cable_type,max_power_input,step_angle,resolution,connections,closing_steps,minimum_steps,hold_current,percent_duty,stroke,max_internal_leakage,max_external_leakage,ingress_protection,certifications,nema_rating
C75AD736-9162-4FDA-97C0-2515ED54E460,,G143688-05,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C762560A-6F51-4BF2-9338-A6489EFDB64A,,31F10,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C765196A-EF88-4AD7-A7FC-F91702FF1039,,4100120,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C76F0E2B-DDC3-4202-8D0B-14849A4AB5C0,,EA52PH040,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C772F237-A3A2-4FB7-8029-21452D853F71,,331709-787,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7760878-CDD7-4F88-9AD2-48FCF2DBADF9,,591408502,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C77B5AE2-5F71-423F-A0F1-C0EEDF2F5281,,S1-02543146000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C789F3B7-D8A2-4E16-A6CE-FB4C0EDFCFC6,,EA36YD122,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C78FD307-A26B-4732-B73E-07F8F69C746D,,S1-02920342008,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C792FCAC-EFFA-45C2-95FB-3B79068409B0,,EA02BC071,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7953721-FC80-4DC5-AB35-13674E05DB29,,0162A00060,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C795744B-F3B4-4C74-94C9-2A7A9F0E2C62,,S1-DL7133676,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C79E20B7-9246-455C-81E4-ADAC85413F62,,90C02-1191-3,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C79F7C34-BE45-485D-96A5-4150E254833F,,S1-02519212000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7A17146-8BAC-4FB2-B98B-4B94A356D5AA,,T10630,QUIET KOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7A41FB8-6F46-4A19-9D67-8F5A9791647C,,638174,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7A6BF69-EE05-416C-BD2F-23331722BB0A,,9044-039,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7A80096-4134-4110-BBA7-46567CFD2A20,,51HK50425321,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7A9D685-562A-4CCD-B699-074C89CF9710,,43331091,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7ABE497-CDA1-43F1-91B4-A97E11BC0194,,RSR00060,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7ACE79F-0049-469B-ADE5-9ADC5C56A966,,LB-15729,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7AEFE10-721E-4613-BDD1-8018CE61B31A,,EA36EC332,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7AF99B0-DDB5-4C85-A780-7208C900314F,,56400D38,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7B0E529-0A48-4BF6-B997-65278B4528CE,,B1789880,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7B2F1CE-E04E-47D4-8F95-59AF8B5CEE29,,331709-770,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7C9B11F-CEBE-4FEE-84F7-229FF451D33B,,61415100,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7CB7BD4-8E1E-4D6A-BA27-1B51C2D47D27,,28GS900032,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7D06C11-75E6-4FD3-A140-116C68EE4B7D,,0162M00066,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7D103D5-5C35-4F7A-B534-DE99B1A0FC7F,,LB-51278BAW,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7D1B03C-8FA9-427D-8BF5-9B9DFA6D3C43,,VAL01400,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7D9F6B5-BEC0-416E-BFD8-04F7B4EAB895,,S002C0002360,FEDDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7DD080C-AF5C-4A3F-A9D4-01A2BB19FDC4,,5651S244,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7DE7BB9-154F-4448-8751-021BC6E5E548,,ORF2728,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7DF5C7C-0D08-4448-BA84-A45D561B36AD,,50ZP500026,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7E18F45-A271-4FA7-8BA3-A4D3E59376E6,,62-20509-47,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7E79A64-5CE8-4090-B576-CC0135582283,,03002600045,GREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7F06CB1-706B-4CCB-9083-5E247FF93976,,61-26124-12,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7F42F7F-FEBD-4DC8-9C73-6C670020B0FC,,18240-53,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7FA8F8E-C09D-470C-900F-51A800982C7A,,B2114890,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7FB032C-C565-4D4E-AE7A-FB020A54CD48,,68266305,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7FC48DD-C8B3-4E7F-81A9-E990E819AC09,,WW16X40,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C800DDC2-2AE3-4951-B4CD-8096C4268BB2,,1296392,GOODMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C808ACB3-AC31-4852-B294-25A769284F4D,,S1-02917399000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C81E7BB7-0326-469E-B6E7-A5196AE588D2,,C6268602,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C820FEA2-FDBF-4DC2-A4D0-FC2BDD98E1E3,,51K53N4106B,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C822EE6E-B926-45F6-AF14-4BBFC0D640CC,,P-3-1019,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8265444-9676-40BF-B8B2-554579D45D05,,TUB05883,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8289330-8103-4321-9C0B-E8283D3E9475,,2700401,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C82F24AE-4BB4-4892-BC9A-D7D47FE07664,,800-0373,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C82F6179-C77A-45DE-8CD9-80B4021EC345,,EA16DC110,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C83B8F0E-60E7-4983-8A5A-DB8C87721E47,,323267-703,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C83D5BFB-528B-4937-B44A-2C4D333B964D,,61-100141-19,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C83F7EB4-2A17-4ADE-8899-E775519BA402,,9372197370,FUJITSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C842AE6F-AB23-4DA6-95D9-22786447D202,,78C40,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C844E616-67C9-402D-9FD0-98B9D823A419,,1174060,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C84766AF-AF59-4499-A9C7-3F9DEAE3586B,,RCQD-3624AS,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C848E47D-5068-47AC-B9FF-4E1135FAD45D,,LH32BD076,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C84CF508-457F-4F82-B4A3-BFF58FA43FD5,,WG16X123,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8569CF3-D748-4714-BD13-2B21541C2927,,61-102258-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C859EADE-68BC-49CC-8C60-FA09BBE422A8,,67K62,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C860E473-8B11-474B-B4AD-1000699AEFFF,,4012943,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8671667-11BD-4101-BF4E-A7A3A883858B,,EA36YD283,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C86CD583-EB7E-4680-AFC9-C4FDC3D959B5,,S1-02538739042,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C86DA693-AE1D-409D-BADB-D503AF64A69A,,VAL02377,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8719BFD-0FCA-4A7A-A569-5C8901617DAE,,10032604,AMANA,TXV ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C87B0E3A-F95C-428C-BBA6-3FF7687EF07D,,S1-1455-057K,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C87CAF1C-6509-4BBF-87D8-454E95D9311A,,100484-26,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8825C5E-41D8-4A29-AF62-5B3419C7424F,,0162M00055,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C88A17BB-C32F-43B3-9801-FED90D922BF6,,312532-70601,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C88A98D0-CCA8-415E-B137-6A0D145BCC94,,661045,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C88E3CB9-CD64-4BCD-8DE5-237BE089A6D2,,61-25414-40,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C88EA957-16EB-4C76-B03F-57FADE6B0671,,332368-760,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8ACA015-4CCF-4578-9A40-0C8F1838F651,,5211A30260B,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8AF8235-99AE-4D07-A078-0D1926B43F9B,,582-545,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8B0B28A-8635-4C57-B9E9-EED74B950FEA,,7133456,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8B0BA2E-2BCD-4665-BF23-E47C5A28C077,,72F45,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8B0F770-344F-4176-9BEF-36B2D87C3CF6,,TUB06840,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8B9C615-1058-4E0D-B556-A4AF61063DC9,,61-42662-20,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8BB3DD5-6D2E-4480-B4ED-D28E9064CA52,,S41686-002,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8C0D160-FDBF-4E15-BC70-FA4DED082557,,33197B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8C28A5E-7A71-4390-AD6B-143EB009A2CF,,S002C0002559,AIRTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8C899CB-4BB1-4A38-B0B4-6E8F377483FE,,S1-02919516000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8D2980E-B696-4747-B5E9-2011D4C3C590,,30GT413142,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8D7BCCA-31D5-46BA-B1A7-C4766FEEEC1C,,2493956,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8DA9B9B-C7D9-49FB-83D5-49E15B83D4A9,,6024027,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8DAC44B-C6D3-40CE-9D97-403AC4C6D016,,5424AR3411P,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8DE8F5F-3DF9-40A5-A5F6-4878362047C0,,8733930006,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8DEF799-BC14-478D-A563-F39B596323D9,,5810-93,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8E10604-CEC7-41FC-AC4C-F5E6C6BAF226,,WK53X10003,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8E33094-8F8E-490C-806A-3F1F3D8C9CE5,,EA52PH043,DAY & NIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8EBDB4F-C2F0-4EDE-A987-1AD8E20313FA,,68M58,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8EE8716-5CBD-486E-866B-1528B2A96101,,S1-02924462000,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8EF9B88-52E3-4BE2-8C20-7B222DBBD711,,VAL03822,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8F69B5A-3084-44AB-891C-585F08B824C5,,62-22947-95,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8FC317D-8825-4262-8957-8E2540DB1E1D,,20212414,GOODMAN,TXV ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9057BBD-877B-4957-BA90-977AD46E2ED0,,TUB06804,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C90832E2-DF21-4789-8321-1F2B7D80A29D,,339867-701,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C90C6E00-F855-428C-BCEE-BD30A7DA455A,,AS-56504-03,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C90D474D-16D4-4F55-8920-8DB2EF673D1B,,EA36EC351,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C90F36A7-10D2-48F3-B16D-B764AF1ADC65,,72L94,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C912ED64-AC57-44B7-9CE4-C783AE26D549,,D6981602,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9157DDC-085E-498D-A9F7-F1F876412D1F,,S1-02209042000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9173C92-047F-415A-B17F-66E33D5D0DCB,,LB-50587D,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C91766E2-68E2-4685-8AB0-FDFD41DFFFD8,,20066004,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C91DDCFE-7D4B-4229-A7A3-E6ACF48135A8,,EF19ZZ052,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C929DD9C-2C0B-41BA-80B8-88AA71B9AB1E,,1173658,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C929E85A-67D2-471E-AF49-05E79551E364,,AS-54504-88,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C93EB078-32EC-4F0B-905C-C67F331EF291,,RCSL-AU2417AU,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9413EFF-CDD6-45F4-A076-656A5934CC6F,,PST00090,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9421956-9829-4A2F-8FBD-1E611A3B440D,,61-21922-109,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C943758B-FE1E-44D3-84D2-51B22E4F705F,,ORF1023-20,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C943B330-86B4-4098-9B20-EE40174EB254,,510-19,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C94746D1-0792-4CD8-B125-EC8AA3797ECC,,S1-06367813000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C94BEA61-B487-46E2-A251-5989C3D5FFEF,,68J47,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C94E3815-B4C5-4E6B-AB57-8EB981A5C94A,,2933439,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9504AF5-189B-4599-8AD6-2AFF5F733C87,,850-059,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C950A468-248B-47B2-8848-386978FDC26B,,R01E22425,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C95EA5E2-D85B-4955-A1E9-EE90E78D06C0,,A176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C95EBE9A-6198-4CE7-B0C4-6ABAC39D6CBB,,1179690,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C96C573B-6C09-4CF1-9C95-900A1FDEBE1E,,61-25414-17,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C972EF36-EEBD-4A94-A945-38A168B910C3,,1083261,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9733B8E-739A-4D1C-A36B-234D3FD462DC,,1082238,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9746D85-5992-4092-B2E0-0A6D37711298,,62A48,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C978FBA6-DDD0-48E0-B775-B0119D4453F1,,3760548,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C97961FA-D8B3-4114-B738-D9080F11C686,,5651-074,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9979E90-3818-4595-B2B5-945872F1E6BA,,P501771,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9987D2C-FFB9-49A3-9616-CACAE0730799,,2700391,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C99CB63F-BE03-412F-B88F-153815F97AA6,,3114459600,DAEWOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9A1179B-5A5F-43D0-B466-306F0B7ED586,,R0198479,AMANA,GAS ORIFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9A51447-6BC6-488E-A2F6-E24DDB2BFBA8,,S1-9951-1251,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9A7C559-A190-4278-890B-C7011D784A42,,326880-201,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9AA0001-FB58-40C0-8645-6CEC0C769183,,17236,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9ACC2BF-9897-41C4-B4DA-8733F9D4BF68,,TUB01481,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9AD2478-F97F-44DA-BB25-A27B67DB67FC,,EA03SC455,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9B207E3-488C-4536-A838-1526CD0E6C57,,B2113876,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9B46726-9371-4C04-8A5C-F246A490CEE3,,1980882,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9B48A8A-5CBD-41E7-9C59-13AB72859C37,,332368-770,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9B74987-6E6C-45A2-AD4B-205DFDCFFADC,,S1-6560-3691,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9C2A695-47D1-42C3-B642-147CA788340A,,582-582,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9C84F45-1CAB-4398-9B2D-71A1B0F56460,,86876,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9D2AD00-C4F7-4505-804D-F34597E1ADC9,,FCV178,AMANA,LP ORIFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9D9A7F2-712F-4DD2-BF69-444031DA7146,,31J32,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9EBD143-D5D1-44F9-9703-426A49F82C41,,52733704,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9EBFE2C-4C3E-46C5-8A65-D317A5CC551C,,KSBTX0701HS0,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9F4A0CC-7E41-462F-BB28-E3FB3C8D5979,,30GT414759,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
